id,y
0,65.34795445555088
1,68.39957347938282
2,67.83889461462087
3,66.75131565722576
4,73.3844917364679
5,80.96910340948669
6,62.669369396823484
7,66.7478726755537
8,81.94182709500495
9,80.23447227320803
10,64.01218192714836
11,80.27645807211063
12,72.82359664951215
13,82.35066773862118
14,59.8504733706751
15,85.08247104999109
16,70.69183149625087
17,76.0097287246664
18,68.59825565938061
19,65.97305499084486
20,64.04985117282983
21,68.45794364780618
22,78.80936295392941
23,74.14886423013357
24,61.89920214928014
25,72.39174061085056
26,55.92637340168042
27,71.72196471015539
28,65.9356300255083
29,76.17786744799847
30,64.91845272104993
31,68.71112772398526
32,56.603958946714336
33,69.31342050892152
34,66.12076770896095
35,67.11603136427559
36,78.75035374823487
37,60.24360807193071
38,72.6119728180481
39,71.24850859733834
40,73.26658424565855
41,73.1350738246219
42,70.06542659971318
43,77.32439888718378
44,79.02677432141685
45,64.47417452513425
46,68.31017496008654
47,74.1800106576425
48,76.65776426257543
49,68.2727806864232
50,75.73404289624061
51,70.23972825860886
52,61.15103618990586
53,77.24442686194509
54,79.06286792483951
55,74.23504080460475
56,62.18373735426664
57,68.2544069736904
58,71.23258082512207
59,63.96912155127477
60,63.63794881559194
61,70.9085478101427
62,67.79073739081923
63,70.59803050621167
64,73.57791439329168
65,57.82010440667251
66,72.0807211947806
67,79.14373374920959
68,64.80174791222983
69,76.3437735326878
70,67.54148981133781
71,74.96759558894709
72,59.01561433603152
73,59.61524080883324
74,66.02807163862846
75,75.59063651437818
76,78.76533789316554
77,57.10385665973575
78,78.165973024702
79,83.21514847322919
80,71.61213447296925
81,74.46914530628341
82,70.1411075921355
83,75.12788625421773
84,61.76175108010186
85,67.79008105192668
86,58.93839297907775
87,76.55274718629333
88,78.75356372052497
89,80.95732628109047
90,67.70374807745
91,69.1196248563457
92,74.17781650357114
93,64.81073829244272
94,65.85999233812433
95,61.3090151359559
96,65.24190318658286
97,63.76630859822417
98,69.98587510023421
99,77.15820176425913
100,78.64467562642518
101,82.16431342864061
102,79.70885332843156
103,79.0660574989483
104,83.89046103156525
105,64.47161284236864
106,62.487343007291386
107,69.97216257662788
108,76.72328367075227
109,59.28701507931928
110,71.46096563604456
111,77.39356057347987
112,71.79330539990092
113,54.36031911787714
114,66.41900289481292
115,72.95763483766889
116,75.29505046259493
117,78.45829526831173
118,78.65334409315041
119,75.78839143068274
120,79.24087419719172
121,75.52379300483693
122,66.70350116524071
123,62.99084940751419
124,72.22883985998828
125,56.23519447380985
126,61.158491960152844
127,76.75051149135653
128,74.95746563763794
129,68.38899141224245
130,63.11401962658303
131,78.7446541518518
132,65.80208829503596
133,58.188151412803975
134,77.42432394705193
135,62.03218401939223
136,74.95495984195072
137,76.7022440870241
138,76.97084167016305
139,72.50946583253238
140,66.40255509600189
141,62.32247581684001
142,76.70518795852051
143,77.54637266960198
144,74.27347690967659
145,60.53596811113152
146,69.53677462469119
147,61.30103689751242
148,73.1408168687461
149,71.054553776144
150,74.28937070771117
151,76.05235822756977
152,71.44673832170636
153,65.35376637824534
154,82.92197772280474
155,58.118296310010905
156,64.96476272667381
157,73.76353329907687
158,78.83453422978754
159,79.29702282723636
160,78.57265986154391
161,67.31974061774918
162,79.423116374199
163,69.18063762014607
164,68.19279078745711
165,73.80201519438563
166,65.0114823686915
167,75.12980550465713
168,67.4666019237398
169,76.94244987466969
170,61.991064810637276
171,71.2019278348606
172,57.76681679355828
173,67.03037947236038
174,80.4561143822894
175,63.682185060027436
176,79.43659546576164
177,71.54102544833708
178,60.64252338994143
