id,y
0,66.0823052184421
1,68.09582671359286
2,68.94457649158095
3,68.28320001617851
4,72.7176116843706
5,82.30945589440137
6,62.691090133115246
7,67.94694239618595
8,80.17836230246506
9,77.6287125712501
10,64.25821808141677
11,82.58880882290764
12,73.32090337057468
13,80.94243353940966
14,58.740386838157725
15,85.46124589595438
16,70.80564807286068
17,75.43701583575894
18,69.79436520117805
19,67.45123524174788
20,63.91470456451406
21,66.51629246231886
22,78.39787893709978
23,73.37469808873901
24,62.42241807575605
25,69.86639994004803
26,54.06392645541272
27,71.55599328290198
28,66.62809991119991
29,75.35622686262484
30,67.50093684476668
31,71.32854913117093
32,58.35402153867574
33,71.88038380540748
34,67.20733109213812
35,68.314595115433
36,78.76596357334815
37,58.27245771464112
38,70.78164778891177
39,71.1393582011962
40,74.0445622927625
41,74.20426710103789
42,71.45000885471642
43,80.4462907394094
44,77.83491009406055
45,64.37070875189859
46,70.41479479045739
47,75.33940451604091
48,76.00449357342751
49,69.9752562335217
50,74.00405426310937
51,69.15293725976137
52,58.268473011647956
53,77.59906129564527
54,76.12820545985711
55,74.28125458367093
56,64.09876272329842
57,70.18552974169263
58,71.21275152789774
59,63.054666369375475
60,63.31122529285718
61,68.88374177795511
62,67.49424341932325
63,70.75910284924954
64,73.09619673290017
65,57.91738355450661
66,71.18424009726152
67,78.7351552059517
68,64.58425441458448
69,74.43210148981329
70,65.74723933058065
71,75.09981621537095
72,58.988836778868006
73,58.18353940092211
74,65.12688311783764
75,77.29292971249363
76,81.25886006972631
77,54.26146109159149
78,77.86338326335472
79,83.4686397372838
80,71.152934807752
81,74.1852965990742
82,70.31103457041444
83,72.40778211468978
84,61.24977268616851
85,68.21060263747208
86,57.85494131683644
87,78.99872009102323
88,77.88461394570378
89,83.91582320731932
90,68.62118989401138
91,69.30526646750292
92,74.98897695430814
93,64.09778643135046
94,65.37666802180394
95,60.93224776888294
96,69.12099615961868
97,64.56160481867211
98,68.18539654851166
99,77.74355488263687
100,79.6763444333855
101,80.76874164429596
102,80.8787283545866
103,83.29954206949446
104,83.7902096252828
105,65.2112014113704
106,61.54277669744106
107,71.32388439208889
108,77.23334805057749
109,60.25742070012989
110,71.53546188781802
111,76.87439381609424
112,71.00961931626831
113,58.557948187227005
114,67.68154281739197
115,74.36139229497935
116,77.52229312857698
117,78.63158496053224
118,78.30026494211747
119,77.51511730625718
120,78.97394016030965
121,78.99589026687546
122,65.71726312168745
123,62.401263698475724
124,70.63512511353461
125,55.47033308872086
126,59.532285603086336
127,76.08437898484829
128,78.09632523428031
129,67.94062752772585
130,62.93904530931848
131,80.03728352294085
132,63.93576354158705
133,58.50306396192534
134,79.3369066167245
135,61.030537856121015
136,74.39265737849682
137,74.57531936483242
138,78.82700897536948
139,71.00536106761518
140,68.39037014197032
141,60.66722396141952
142,80.14936406362442
143,75.21450808400276
144,78.2502875522763
145,61.496439462542185
146,68.3531867234373
147,63.1755790995303
148,74.90240575035764
149,72.53337310641759
150,73.97645752532203
151,73.94231063673034
152,70.37920996568722
153,65.64126187244084
154,82.24638134284103
155,54.84008957079913
156,65.98887233762832
157,78.68677291109852
158,78.79134071898794
159,77.93561888941703
160,77.64106594573475
161,66.42801414443683
162,78.97763770160353
163,70.23901141887286
164,69.85340573276655
165,71.37932323471051
166,63.45849578822228
167,75.47527339389713
168,67.53276090052536
169,75.5929398446432
170,62.96919967773537
171,71.67579514771944
172,56.33558096695808
173,65.657581242787
174,79.89984980978939
175,61.341124114390176
176,77.89796097788447
177,69.2530607416954
178,59.27257036182464
179,69.6314613096659
180,69.34799994453434
181,62.6528844359347
182,75.43095279040612
183,65.0280627569647
184,52.165998742048494
185,56.98801820578911
186,61.38371540457598
187,55.44949788408124
188,59.71704872437281
189,58.84710614315713
190,71.98286825995751
191,64.43717483697769
192,77.76789509567276
193,68.75375221487486
194,58.41792345426291
195,71.84803218532588
196,73.33054888635667
197,74.67392609658175
198,54.2394158880553
199,56.04157021154857
200,64.85668069501001
201,70.53534406666897
202,77.89426518845146
203,76.28054578595211
204,81.39815959640063
205,72.67937008658076
206,66.90930520579072
207,74.93556108093759
208,54.911513011710674
209,61.386685329307234
210,74.12327297504095
211,71.68679673214656
212,75.14994841940204
213,81.20591827130384
214,63.934533237083826
215,72.08273797365909
216,73.59870513118611
217,75.04445666658323
218,62.639958372557906
219,75.91697467319652
220,57.35435026348649
221,73.9080815423289
222,58.89256632787821
223,73.27982936358652
224,67.50385804545185
225,65.77818376594989
226,77.84998193121045
227,69.48944085499294
228,64.91355416919195
229,71.34621368372615
230,70.34708787466512
231,65.26385375692196
232,64.53563714331722
233,73.25358677511547
234,72.79879577985395
235,76.62258018980725
236,68.62948857794173
237,75.582475888881
238,84.64554360796807
239,54.84802690646065
240,59.69428010408569
241,53.92684297058799
242,64.42306485794903
243,62.86724375512176
244,60.208458933087364
245,72.89267646237455
246,62.95439578821274
247,71.43937426722171
248,83.88927728893619
249,61.65335995704661
250,64.6798433522441
251,68.15001291681608
252,70.11184358538635
253,66.50930221541293
254,63.98979464066732
255,81.14233054872263
256,73.08837221216523
257,72.44849255010381
258,56.36601843819651
259,67.22797026525888
260,71.07167854879458
261,68.80312420276975
262,61.52573750496833
263,81.63431246249043
264,76.44307922917268
265,66.24170657447073
266,63.28571664505656
267,79.98827259467019
268,72.0136966080842
269,79.52576863429202
270,71.07183484651569
271,61.779559529358814
272,74.43825100735116
273,61.166314335156265
274,63.0141490297074
275,82.17356279022522
276,68.42326001018934
277,62.6893297485261
278,66.64866959463326
279,71.98275919143016
280,60.842985945538054
281,64.00305100269304
282,75.86881184504959
283,56.05572789984634
284,70.13828976343352
285,81.71745506993894
286,65.35755422866994
287,62.2029098133603
288,59.23736320911433
289,70.5399222652363
290,60.26841193932599
291,70.53412077694718
292,78.06629749808046
293,65.71792896919713
294,73.81640281013442
295,69.03147625955799
296,71.83867378136453
297,66.36938185780932
298,65.4612162948988
299,62.11601893280417
300,70.78604085208838
301,72.89968659679005
302,77.09528829233015
303,72.55698225565973
304,58.95181291621743
305,61.0414459348335
306,73.39326579472109
307,62.84429494098382
308,80.89953979184044
309,48.24829940287785
310,79.35246582260129
311,71.86305106692764
312,69.46521110673727
313,69.29216232003381
314,67.90081556683309
315,64.65551743159024
316,65.95537912816935
317,76.07885873768963
318,59.54798576184507
319,56.69900976411359
320,74.099189478736
321,68.60709898431888
322,64.97545389574373
323,61.18175613705006
324,67.83173579684768
325,77.41437991088573
326,54.9020268926759
327,60.219844774464406
328,71.97902862917313
329,64.83723355009431
330,76.24023814258231
331,54.26524509284897
332,65.27696520579707
333,65.30644785781453
334,69.93472224208416
335,67.10146867686608
336,60.06944387129709
337,77.84231915382736
338,73.8167335727248
339,74.56059688709728
340,65.09945603178318
341,78.45827541970296
342,61.52828613748806
343,68.30628083967294
344,69.4439115450018
345,81.28698220064639
346,71.22766152648359
347,75.18850316641577
348,77.95674419834474
349,68.31448601873855
350,74.20226738966467
351,70.49328000697865
352,73.46517413694211
353,83.31030536643044
354,56.50013054491881
355,71.16842608064722
356,52.87135906109802
357,67.82312647703434
358,55.364229036361074
359,80.97297804938387
360,57.82891299447868
361,63.58869437044573
362,78.29189222879599
363,76.54757142026274
364,64.65588516118886
365,69.14348499006745
366,78.08452143286918
367,76.275453871257
368,80.97833557916753
369,73.31988759211282
370,64.71969764430634
371,65.96599035565292
372,68.3996607303536
373,56.87801829791954
374,62.43409856023296
375,77.67926044857734
376,68.37695530829147
377,65.86404788460072
378,75.0381181250362
379,75.53496263034306
380,75.95825158345168
381,75.54536829459803
382,62.56158838193738
383,65.90527959515127
384,78.10874860650334
385,73.26649051459418
386,59.82681980487974
387,86.88053405831086
388,60.78930190586622
389,58.830335823062434
390,68.61202841831009
391,72.22336090012554
392,60.07496055477704
393,77.05052520972055
394,80.79304378798605
395,60.62153057444393
396,67.69705553895362
397,62.67345298258815
398,58.86898612578806
399,65.75945759243149
400,75.86105826672151
401,71.36852873718091
402,79.77017089021952
403,79.60118775882087
404,72.01629234943233
405,73.6414129681782
406,61.60533677948581
407,61.85477278255238
408,73.21134967697868
409,68.95797218982254
410,69.66220055876794
411,59.35138619003279
412,75.08758455587105
413,78.56364415194894
414,68.09600797337107
415,68.59664191287186
416,64.6898548038763
417,68.11624514656548
418,75.97120602210659
419,61.85720345121846
420,56.21956339184934
421,75.84582064547816
422,61.55395525672562
423,73.12774679475471
424,75.81510984157639
425,66.74626677801841
426,70.96323874162938
427,60.18748239687651
428,61.06537916090246
429,68.25922582918292
430,62.8134529780263
431,64.98268457217047
432,56.02416767676373
433,68.1293820218661
434,60.93119639730679
435,58.71987933056469
436,77.96547853634645
437,63.395490544902025
438,68.39885601245932
439,76.17530725455488
440,65.08404364382737
441,74.02667046764182
442,77.79193200179229
443,70.91552391663998
444,70.50270933948714
445,83.14847246283331
446,76.06959185744078
447,59.188754456627784
448,69.77101695133678
449,74.51245124572684
450,55.2658345457124
451,78.75881152893524
452,63.84038268955728
453,63.4660596008755
454,63.52673109844918
455,64.14027017740887
456,70.74785710772379
457,80.95323809993184
458,64.77831263463857
459,66.59759615592054
460,62.94323851188153
461,65.08442058013335
462,59.783580407117206
463,74.51774746586628
464,72.53369502389734
465,75.17623902726669
466,80.77023014796141
467,61.219849771251404
468,67.84653399370337
469,67.68916119206666
470,67.25163224848934
471,65.72850383460214
472,69.97746027881277
473,76.15512933237524
474,63.40534176805529
475,59.12559231198063
476,60.49048459212852
477,76.76200956012345
478,77.40375439333566
479,73.13479388868427
480,54.89447241511036
481,71.85334208304492
482,54.93117372493333
483,75.57349283076445
484,86.46952612783195
485,67.5984826794086
486,71.30643000720927
487,65.87924847081935
488,63.35889811507993
489,65.93994011992682
490,73.11919066397509
491,61.562086270739435
492,76.02101433152417
493,77.17711298114745
494,75.31787943610419
495,74.31978151615623
496,67.89548220003941
497,77.23446306971026
498,69.93339188737525
499,61.766831042974474
500,73.81290402804109
501,69.36186490358223
502,59.303797459238524
503,68.80534983128875
504,71.64852699241813
505,65.50711767917191
506,64.72289155648807
507,78.16215238368409
508,69.02548976680394
509,72.23848106231496
510,81.03362470293843
511,64.4603284292378
512,76.6628174135619
513,76.56294461703838
514,52.1824769856342
515,80.39207948685274
516,77.41481084071351
517,69.12890481509923
518,79.61916968128644
519,83.33923879022662
520,62.94243166114965
521,73.09567065649166
522,69.57209892961941
523,63.82012081849239
524,74.81207954002194
525,81.76338460323718
526,63.28992958726368
527,70.98497233748334
528,83.08149332912139
529,69.68033093254684
530,76.648666949711
531,77.07918348629285
532,68.42966785879771
533,80.33758204435878
534,66.4117037186834
535,72.65113187909708
536,81.53156997698225
537,64.92166739418496
538,71.70641242876586
539,76.54837258392665
540,71.39980035085092
541,64.14245192058928
542,60.71718360109824
543,62.54324298158932
544,77.3784442920986
545,71.39613745518602
546,64.62580396348754
547,60.23871003979153
548,63.703377696647046
549,71.69765302668452
550,58.272259125192875
551,66.87055382397516
552,61.47920456080096
553,70.70331722929093
554,79.4889164279777
555,67.62678179852345
556,58.786932857895216
557,71.27269669906677
558,77.41295795060056
559,70.9930115464734
560,69.39058352061113
561,72.14171319055589
562,59.21512925442241
563,69.38410528762574
564,76.15523466797625
565,66.87967955540691
566,74.65540913719458
567,56.90189099987405
568,61.566220798639215
569,77.44965431214554
570,86.21973103291361
571,73.80936900948745
572,78.1251389194664
573,58.3117863611401
574,78.07737784208176
575,75.32262073222118
576,62.54645149043245
577,57.63259253203055
578,61.328156309332456
579,75.48064002158571
580,66.1094637137061
581,80.36619617258715
582,57.71694957077218
583,73.05001851096553
584,70.1706430288556
585,72.34780242721048
586,78.10645091297594
587,67.34170675931689
588,64.9121432575027
589,71.9645962472078
590,83.81199246715636
591,67.38461876973557
592,73.50925607737535
593,78.00246313381761
594,76.19346077924523
595,68.3090304559279
596,64.65490947094666
597,80.78212283482691
598,74.54585427657995
599,67.36645730472783
600,59.98097961038069
601,72.32006610465822
602,81.27555351180281
603,65.20697731749276
604,77.76724223108131
605,70.05582782835201
606,60.25231678783206
607,73.8662232460364
608,56.1119179668103
609,78.05208511516385
610,62.337086319428835
611,74.79542822626824
612,61.25524708841829
613,63.89028958016389
614,69.32121386539451
615,65.97769978169735
616,69.07718069100149
617,72.17971857417835
618,66.73242105916016
619,72.41916681338802
620,74.13909013567455
621,81.04201721040529
622,58.01760570721959
623,75.40849776839468
624,79.040324576587
625,79.19858136328715
626,79.16021558171246
627,68.8553891499405
628,64.48058144545162
629,79.9903398843906
630,62.78124511250334
631,75.3469752329503
632,74.18062653526225
633,73.96366612219481
634,70.27551304294485
635,63.30692365259296
636,75.43448375318742
637,73.81556071836862
638,62.74974919593654
639,63.478074489350696
640,71.85873677147596
641,61.08093525446588
642,74.94401409546991
643,81.2802849633725
644,71.77755187413565
645,68.2145632855966
646,57.902900496993716
647,57.3717612845148
648,75.39621374695906
649,65.18924182121948
650,83.4674151858264
651,72.48750989484545
652,74.92185597014226
653,68.33514578432336
654,71.814143776949
655,61.0887416101123
656,82.02856635632102
657,79.46724573914547
658,64.33849779843433
659,55.58910225859447
660,80.60187729315736
661,69.24513724456615
662,66.9508585782533
663,76.05121924398127
664,78.9812383244018
665,74.3220880781738
666,71.64883753322464
667,75.2041469283417
668,74.43875820705607
669,74.95755827538912
670,59.84327891909687
671,58.33676838706119
672,73.8916173961044
673,60.232627061783035
674,71.64497393748451
675,76.59577321341366
676,72.2475742827693
677,84.64738144134124
678,69.69105307329629
679,75.05476177495329
680,59.30664074784736
681,70.39114562223817
682,62.88004653510919
683,68.53962793279027
684,53.378309198399904
685,62.61064471070771
686,64.3504719984074
687,77.49675265852797
688,70.15024486847229
689,62.77193635641989
690,71.48728385479104
691,70.49209403946496
692,76.19308773624067
693,69.45240555619459
694,68.9357912807767
695,61.60210699819337
696,77.6880866258257
697,70.95536811441917
698,71.87441156577741
699,77.55682094016437
700,69.86361006808313
701,66.64702117183701
702,64.79335829628525
703,57.81298894077196
704,57.706131211611
705,83.24632085930345
706,61.28073607412994
707,80.1530571827828
708,75.71469514490387
709,62.96067392452812
710,57.02459470865646
711,72.79540197234383
712,71.75696160871917
713,65.81944779763644
714,54.49268878675798
715,54.466916523656586
716,70.87430571256833
717,74.6220060639269
718,76.04248255658763
719,78.8571073796932
720,68.72565499053376
721,77.88134789639896
722,70.78366018450282
723,74.63669342336853
724,81.00983297126854
725,77.28563435188373
726,52.061476083459155
727,63.88322031725306
728,65.05942201143647
729,79.91086742480385
730,72.88243550666193
731,74.33340123920429
732,77.33916213536952
733,79.32265335879754
734,77.89680353187593
735,69.84192195009483
736,84.35835499814102
737,79.46753008107868
738,71.54305970197102
739,77.03529206008417
740,56.82598844120776
741,67.78920678545306
742,80.70980035785345
743,81.47006467099203
744,67.56730795179283
745,85.24336533246374
746,72.75473938866206
747,62.55962532954725
748,54.81220201970996
749,76.23102499099635
750,57.23829770374823
751,60.30110110756218
752,60.90233938974419
753,57.201861942970304
754,55.76451614434533
755,77.63391631367216
756,63.19876205657712
757,74.5659921435503
758,74.84639561925744
759,64.63228039300614
760,65.2486083687342
761,77.13974377935857
762,73.44005508470666
763,55.69416601351529
764,64.36885606961046
765,77.68405987258399
766,70.61155812883656
767,77.14660849533773
768,72.54266576677902
769,63.54135445904351
770,70.77147941589901
771,53.42184570112672
772,69.5560414707814
773,69.24363548328806
774,75.1496187080045
775,72.00630421304513
